Timestamp,R,IR,G
28/5/2025 14:45,199768,196838,373
28/5/2025 14:45,199851,196915,366
28/5/2025 14:45,199816,196911,364
28/5/2025 14:45,199807,196920,340
28/5/2025 14:45,199896,196883,381
28/5/2025 14:45,199915,196949,387
28/5/2025 14:45,199801,196856,343
28/5/2025 14:45,199583,196759,430
28/5/2025 14:45,199292,196584,387
28/5/2025 14:45,198888,196465,370
28/5/2025 14:45,198435,196300,357
28/5/2025 14:45,197978,196166,367
28/5/2025 14:45,197775,196067,336
28/5/2025 14:45,197632,196031,348
28/5/2025 14:45,197592,195975,443
28/5/2025 14:45,197524,195918,395
28/5/2025 14:45,197458,196046,395
28/5/2025 14:45,197443,195959,379
28/5/2025 14:45,197630,196025,336
28/5/2025 14:45,197652,196032,373
28/5/2025 14:45,197831,196182,384
28/5/2025 14:45,198067,196217,348
28/5/2025 14:45,198120,196285,393
28/5/2025 14:45,198175,196311,407
28/5/2025 14:45,198262,196292,361
28/5/2025 14:45,198336,196315,363
28/5/2025 14:45,198356,196331,366
28/5/2025 14:45,198375,196338,356
28/5/2025 14:45,198494,196345,371
28/5/2025 14:45,198544,196491,389
28/5/2025 14:45,198654,196426,303
28/5/2025 14:45,198727,196480,374
28/5/2025 14:45,198749,196474,379
28/5/2025 14:45,198827,196513,364
28/5/2025 14:45,198878,196503,373
28/5/2025 14:45,198834,196508,361
28/5/2025 14:45,198799,196482,427
28/5/2025 14:45,198818,196445,398
28/5/2025 14:45,198726,196448,338
28/5/2025 14:45,198654,196418,361
28/5/2025 14:45,198664,196428,363
28/5/2025 14:45,198615,196363,379
28/5/2025 14:45,198597,196330,388
28/5/2025 14:45,198488,196452,345
28/5/2025 14:45,198569,196298,395
28/5/2025 14:45,198592,196408,430
28/5/2025 14:45,198538,196427,340
28/5/2025 14:45,198553,196432,379
28/5/2025 14:45,198600,196470,367
28/5/2025 14:45,198680,196396,365
28/5/2025 14:45,198697,196479,371
28/5/2025 14:45,198724,196452,316
28/5/2025 14:45,198765,196520,386
28/5/2025 14:45,198797,196481,407
28/5/2025 14:45,198873,196580,355
28/5/2025 14:45,198926,196507,358
28/5/2025 14:45,199022,196591,379
28/5/2025 14:45,198984,196578,395
28/5/2025 14:45,198986,196589,369
28/5/2025 14:45,199070,196605,386
28/5/2025 14:45,199065,196698,370
28/5/2025 14:45,199188,196692,381
28/5/2025 14:45,199199,196641,403
28/5/2025 14:45,199197,196671,432
28/5/2025 14:45,199244,196702,393
28/5/2025 14:45,199279,196739,460
28/5/2025 14:45,199385,196777,356
28/5/2025 14:45,199342,196747,351
28/5/2025 14:45,199413,196758,428
28/5/2025 14:45,199402,196786,334
28/5/2025 14:45,199413,196775,401
28/5/2025 14:45,199483,196744,356
28/5/2025 14:45,199386,196734,344
28/5/2025 14:45,199428,196756,305
28/5/2025 14:45,199448,196770,364
28/5/2025 14:45,199465,196784,353
28/5/2025 14:45,199508,196758,398
28/5/2025 14:45,199469,196826,402
28/5/2025 14:45,199526,196781,353
28/5/2025 14:45,199553,196884,315
28/5/2025 14:45,199536,196834,324
28/5/2025 14:45,199472,196773,349
28/5/2025 14:45,199435,196719,339
28/5/2025 14:45,199122,196557,344
28/5/2025 14:45,198700,196533,326
28/5/2025 14:45,198418,196287,357
28/5/2025 14:45,197951,196134,335
28/5/2025 14:45,197660,196041,330
28/5/2025 14:45,197525,195907,350
28/5/2025 14:45,197334,195866,399
28/5/2025 14:45,197121,195823,438
28/5/2025 14:45,197036,195758,368
28/5/2025 14:45,197056,195733,349
28/5/2025 14:45,196976,195792,397
28/5/2025 14:45,197127,195789,394
28/5/2025 14:45,197195,195796,334
28/5/2025 14:45,197264,195810,356
28/5/2025 14:45,197278,195909,369
28/5/2025 14:45,197334,195943,395
28/5/2025 14:45,197326,195892,353
28/5/2025 14:45,197362,195917,391
28/5/2025 14:45,197368,195894,347
28/5/2025 14:45,197546,196004,380
28/5/2025 14:45,197617,196066,341
28/5/2025 14:45,197660,196042,306
28/5/2025 14:45,197843,196092,424
28/5/2025 14:45,197845,196033,335
28/5/2025 14:45,197880,196139,343
28/5/2025 14:45,197991,196169,422
28/5/2025 14:45,198038,196223,414
28/5/2025 14:45,198109,196174,398
28/5/2025 14:45,198100,196190,414
28/5/2025 14:45,198092,196226,341
28/5/2025 14:45,198068,196178,404
28/5/2025 14:45,198005,196176,382
28/5/2025 14:45,197960,196160,362
28/5/2025 14:45,197950,196186,345
28/5/2025 14:45,197883,196115,381
28/5/2025 14:45,197908,196083,413
28/5/2025 14:45,197820,196164,403
28/5/2025 14:45,197919,196102,401
28/5/2025 14:45,197861,196173,410
28/5/2025 14:45,197943,196143,428
28/5/2025 14:45,198031,196044,340
28/5/2025 14:45,198043,196199,347
28/5/2025 14:45,198075,196214,405
28/5/2025 14:45,198163,196188,415
28/5/2025 14:45,198184,196285,390
28/5/2025 14:45,198261,196239,403
28/5/2025 14:45,198264,196246,413
28/5/2025 14:45,198237,196268,393
28/5/2025 14:45,198205,196254,372
28/5/2025 14:45,198261,196299,367
28/5/2025 14:45,198303,196350,372
28/5/2025 14:45,198320,196330,386
28/5/2025 14:45,198379,196297,355
28/5/2025 14:45,198429,196362,371
28/5/2025 14:45,198489,196356,369
28/5/2025 14:45,198537,196450,351
28/5/2025 14:45,198613,196363,335
28/5/2025 14:45,198651,196447,372
28/5/2025 14:45,198676,196496,340
28/5/2025 14:45,198751,196487,365
28/5/2025 14:45,198926,196513,365
28/5/2025 14:45,198959,196630,367
28/5/2025 14:45,198991,196535,366
28/5/2025 14:45,199167,196630,400
28/5/2025 14:45,199240,196687,343
28/5/2025 14:45,199277,196676,332
28/5/2025 14:45,199400,196773,386
28/5/2025 14:45,199451,196765,387
28/5/2025 14:45,199461,196765,356
28/5/2025 14:45,199497,196774,432
28/5/2025 14:45,199541,196801,401
28/5/2025 14:45,199498,196784,382
28/5/2025 14:45,199533,196802,414
28/5/2025 14:45,199559,196825,331
28/5/2025 14:45,199533,196771,400
28/5/2025 14:45,199641,196847,383
28/5/2025 14:45,199703,196862,360
28/5/2025 14:45,199720,196818,359
28/5/2025 14:45,199688,196839,410
28/5/2025 14:45,199790,196901,398
28/5/2025 14:45,199845,196862,355
28/5/2025 14:45,199801,196947,423
28/5/2025 14:45,199908,196902,336
28/5/2025 14:45,199887,196948,415
28/5/2025 14:45,199684,196876,371
28/5/2025 14:45,199434,196758,335
28/5/2025 14:45,199035,196626,359
28/5/2025 14:45,198679,196458,278
28/5/2025 14:45,198289,196322,418
28/5/2025 14:45,197933,196151,327
28/5/2025 14:45,197739,196083,367
28/5/2025 14:45,197495,195996,309
28/5/2025 14:45,197358,195921,378
28/5/2025 14:45,197314,195898,347
28/5/2025 14:45,197330,195991,433
28/5/2025 14:45,197390,195964,386
28/5/2025 14:45,197342,196012,318
28/5/2025 14:45,197418,196000,365
28/5/2025 14:45,197608,196080,431
28/5/2025 14:45,197509,196009,350
28/5/2025 14:45,197661,196080,364
28/5/2025 14:45,197721,196094,411
28/5/2025 14:45,197754,196226,354
28/5/2025 14:45,197972,196147,369
28/5/2025 14:45,197941,196197,452
28/5/2025 14:45,197956,196211,365
28/5/2025 14:45,197998,196217,368
28/5/2025 14:45,198102,196272,443
28/5/2025 14:45,198162,196331,327
28/5/2025 14:45,198228,196409,373
28/5/2025 14:45,198378,196315,355
28/5/2025 14:45,198384,196398,377
28/5/2025 14:45,198427,196398,361
28/5/2025 14:45,198431,196309,353
28/5/2025 14:45,198407,196359,297
28/5/2025 14:45,198317,196388,360
28/5/2025 14:45,198299,196281,374
28/5/2025 14:45,198238,196300,385
28/5/2025 14:45,198163,196331,393
28/5/2025 14:45,198075,196236,353
28/5/2025 14:45,198065,196263,384
28/5/2025 14:45,198052,196225,413
28/5/2025 14:45,197971,196191,354
28/5/2025 14:45,197956,196194,349
28/5/2025 14:45,198074,196237,423
28/5/2025 14:45,198180,196385,335
28/5/2025 14:45,198256,196340,319
28/5/2025 14:45,198466,196468,394
28/5/2025 14:45,198520,196505,398
28/5/2025 14:45,198648,196468,413
28/5/2025 14:45,198776,196578,375
28/5/2025 14:45,198902,196617,352
28/5/2025 14:45,199076,196720,372
28/5/2025 14:45,199335,196767,374
28/5/2025 14:45,199485,196785,423
28/5/2025 14:45,199585,196833,367
28/5/2025 14:45,199619,196882,385
28/5/2025 14:45,199688,196924,381
28/5/2025 14:45,199799,197015,379
28/5/2025 14:45,199934,196963,351
28/5/2025 14:45,199906,197120,317
28/5/2025 14:45,200132,197103,407
28/5/2025 14:45,200041,197136,353
28/5/2025 14:45,200134,197140,339
28/5/2025 14:45,200166,197169,378
28/5/2025 14:45,200210,197142,414
28/5/2025 14:45,200218,197136,374
28/5/2025 14:45,200323,197209,429
28/5/2025 14:45,200316,197187,428
28/5/2025 14:45,200384,197195,414
28/5/2025 14:45,200373,197245,372
28/5/2025 14:45,200423,197238,331
28/5/2025 14:45,200368,197245,375
28/5/2025 14:45,200407,197245,378
28/5/2025 14:45,200449,197239,357
28/5/2025 14:45,200434,197227,337
28/5/2025 14:45,200477,197285,343
28/5/2025 14:45,200454,197277,403
28/5/2025 14:45,200482,197314,337
28/5/2025 14:45,200538,197293,351
28/5/2025 14:45,200531,197313,381
28/5/2025 14:45,200541,197315,357
28/5/2025 14:45,200630,197304,390
28/5/2025 14:45,200632,197294,382
28/5/2025 14:45,200579,197381,278
28/5/2025 14:45,200647,197352,375
28/5/2025 14:45,200661,197324,388
28/5/2025 14:45,200631,197334,370
28/5/2025 14:45,200621,197290,378
28/5/2025 14:45,200412,197217,371
28/5/2025 14:45,200052,197017,295
28/5/2025 14:45,199674,196900,401
28/5/2025 14:45,199257,196759,383
28/5/2025 14:45,198844,196578,349
28/5/2025 14:45,198447,196447,394
28/5/2025 14:45,198248,196343,406
28/5/2025 14:45,198101,196343,378
28/5/2025 14:45,197984,196284,380
28/5/2025 14:45,197985,196326,336
28/5/2025 14:45,197987,196264,359
28/5/2025 14:45,197981,196325,386
28/5/2025 14:45,198061,196343,376
28/5/2025 14:45,198241,196347,373
28/5/2025 14:45,198295,196407,373
28/5/2025 14:45,198365,196503,348
28/5/2025 14:45,198413,196421,366
28/5/2025 14:45,198548,196474,364
28/5/2025 14:45,198563,196549,345
28/5/2025 14:45,198558,196545,408
28/5/2025 14:45,198621,196637,387
28/5/2025 14:45,198764,196674,347
28/5/2025 14:45,198820,196662,414
28/5/2025 14:45,198837,196689,378
28/5/2025 14:45,198942,196754,401
28/5/2025 14:45,198926,196678,387
28/5/2025 14:45,199065,196688,343
28/5/2025 14:45,199108,196754,366
28/5/2025 14:45,199109,196761,382
28/5/2025 14:45,199177,196809,382
28/5/2025 14:45,199203,196813,399
28/5/2025 14:45,199152,196762,349
28/5/2025 14:45,199202,196784,375
28/5/2025 14:45,199233,196917,393
28/5/2025 14:45,199244,196805,385
28/5/2025 14:45,199195,196854,370
28/5/2025 14:45,199274,196780,331
28/5/2025 14:45,199264,196784,404
28/5/2025 14:45,199294,196839,339
28/5/2025 14:45,199349,196899,335
28/5/2025 14:45,199381,196813,415
28/5/2025 14:45,199498,196900,377
28/5/2025 14:45,199437,196869,365
28/5/2025 14:45,199500,196913,310
28/5/2025 14:45,199566,196934,401
28/5/2025 14:45,199559,196930,344
28/5/2025 14:45,199705,196887,394
28/5/2025 14:45,199664,197010,348
28/5/2025 14:45,199670,196981,343
28/5/2025 14:45,199681,196992,363
28/5/2025 14:45,199666,196962,370
28/5/2025 14:45,199722,196957,381
28/5/2025 14:45,199831,197021,390
28/5/2025 14:45,199744,197045,416
28/5/2025 14:45,199827,197055,396
28/5/2025 14:45,199895,196962,370
28/5/2025 14:45,199853,197030,325
28/5/2025 14:45,199836,196990,358
28/5/2025 14:45,199902,197043,429
28/5/2025 14:45,199987,197034,346
28/5/2025 14:45,199931,197066,330
28/5/2025 14:45,199919,197070,379
28/5/2025 14:45,199996,197106,377
28/5/2025 14:45,199961,197102,357
28/5/2025 14:45,199984,197108,388
28/5/2025 14:45,200030,197102,359
28/5/2025 14:45,199988,197099,382
28/5/2025 14:45,200029,197072,414
28/5/2025 14:45,200052,197087,405
28/5/2025 14:45,200045,197095,370
28/5/2025 14:45,200069,197053,379
28/5/2025 14:45,200019,197087,413
28/5/2025 14:45,200022,197127,348
28/5/2025 14:45,200021,197048,357
28/5/2025 14:45,199865,197038,368
28/5/2025 14:45,199747,196889,375
28/5/2025 14:45,199495,196912,403
28/5/2025 14:45,199148,196813,368
28/5/2025 14:45,198835,196617,402
28/5/2025 14:45,198344,196275,385
28/5/2025 14:45,198018,196288,367
28/5/2025 14:45,197863,196205,417
28/5/2025 14:45,197731,196184,423
28/5/2025 14:45,197645,196120,403
28/5/2025 14:45,197547,196134,362
28/5/2025 14:45,197514,196078,410
28/5/2025 14:45,197502,196084,277
28/5/2025 14:45,197548,196076,373
28/5/2025 14:45,197678,196148,370
28/5/2025 14:45,197746,196197,384
28/5/2025 14:45,197791,196146,387
28/5/2025 14:45,197914,196218,421
28/5/2025 14:45,198103,196234,409
28/5/2025 14:45,198183,196370,371
28/5/2025 14:45,198208,196375,394
28/5/2025 14:45,198336,196417,356
28/5/2025 14:45,198337,196402,420
28/5/2025 14:45,198371,196457,348
28/5/2025 14:45,198449,196434,372
28/5/2025 14:45,198505,196469,395
28/5/2025 14:45,198547,196579,414
28/5/2025 14:45,198620,196501,361
28/5/2025 14:45,198712,196532,413
28/5/2025 14:45,198680,196504,422
28/5/2025 14:45,198730,196536,343
28/5/2025 14:45,198723,196608,393
28/5/2025 14:45,198680,196537,413
28/5/2025 14:45,198601,196559,365
28/5/2025 14:45,198607,196574,429
28/5/2025 14:45,198542,196515,360
28/5/2025 14:45,198564,196467,428
28/5/2025 14:45,198523,196471,382
28/5/2025 14:45,198536,196513,388
28/5/2025 14:45,198611,196570,364
28/5/2025 14:45,198603,196506,352
28/5/2025 14:45,198529,196567,343
28/5/2025 14:45,198627,196474,366
28/5/2025 14:45,198573,196515,396
28/5/2025 14:45,198616,196547,334
28/5/2025 14:45,198641,196558,373
28/5/2025 14:45,198690,196512,443
28/5/2025 14:45,198706,196555,361
28/5/2025 14:45,198706,196507,368
28/5/2025 14:45,198716,196571,360
28/5/2025 14:45,198727,196552,368
28/5/2025 14:45,198716,196551,388
28/5/2025 14:45,198723,196595,376
28/5/2025 14:45,198709,196584,393
28/5/2025 14:45,198691,196566,386
28/5/2025 14:45,198756,196551,351
28/5/2025 14:45,198698,196563,355
28/5/2025 14:45,198800,196607,395
28/5/2025 14:45,198902,196629,348
28/5/2025 14:45,198904,196596,318
28/5/2025 14:45,198928,196661,392
28/5/2025 14:45,198999,196676,349
28/5/2025 14:45,199145,196694,398
28/5/2025 14:45,199102,196769,366
28/5/2025 14:45,199222,196791,305
28/5/2025 14:45,199261,196767,361
28/5/2025 14:45,199329,196769,355
28/5/2025 14:45,199376,196905,327
28/5/2025 14:45,199464,196910,472
28/5/2025 14:45,199543,196899,452
28/5/2025 14:45,199557,196877,347
28/5/2025 14:45,199618,197000,352
28/5/2025 14:45,199661,196997,407
28/5/2025 14:45,199766,196972,401
28/5/2025 14:45,199781,196967,358
28/5/2025 14:45,199879,197002,407
28/5/2025 14:45,199950,197038,420
28/5/2025 14:45,199949,197047,353
28/5/2025 14:45,200007,197122,430
28/5/2025 14:45,200067,197155,357
28/5/2025 14:45,200062,197174,381
28/5/2025 14:45,200052,197134,408
28/5/2025 14:45,200148,197127,405
28/5/2025 14:45,200012,196982,345
28/5/2025 14:45,199656,197020,339
28/5/2025 14:45,199255,196726,404
28/5/2025 14:45,198918,196534,403
28/5/2025 14:45,198580,196449,347
28/5/2025 14:45,198116,196335,361
28/5/2025 14:45,197909,196207,440
28/5/2025 14:45,197693,196152,366
28/5/2025 14:45,197613,196113,434
28/5/2025 14:45,197515,196044,421
28/5/2025 14:45,197449,196042,412
28/5/2025 14:45,197444,196064,315
28/5/2025 14:45,197485,196090,379
28/5/2025 14:45,197482,196099,375
28/5/2025 14:45,197615,196108,423
28/5/2025 14:45,197646,196183,361
28/5/2025 14:45,197807,196160,392
28/5/2025 14:45,197752,196154,313
28/5/2025 14:45,197814,196188,387
28/5/2025 14:45,197808,196253,323
28/5/2025 14:45,197961,196201,373
28/5/2025 14:45,197901,196187,362
28/5/2025 14:45,197868,196340,358
28/5/2025 14:45,197985,196316,432
28/5/2025 14:45,198058,196316,339
28/5/2025 14:45,198114,196395,372
28/5/2025 14:45,198165,196401,349
28/5/2025 14:45,198294,196409,404
28/5/2025 14:45,198241,196419,396
28/5/2025 14:45,198346,196424,354
28/5/2025 14:45,198307,196465,402
28/5/2025 14:45,198306,196416,355
28/5/2025 14:45,198309,196421,385
28/5/2025 14:45,198230,196336,357
28/5/2025 14:45,198209,196359,395
28/5/2025 14:45,198201,196380,413
28/5/2025 14:45,198197,196343,371
28/5/2025 14:45,198148,196361,366
28/5/2025 14:45,198159,196357,356
28/5/2025 14:45,198050,196383,394
28/5/2025 14:45,198114,196401,387
28/5/2025 14:45,198165,196364,386
28/5/2025 14:45,198133,196419,391
28/5/2025 14:45,198274,196379,386
28/5/2025 14:45,198263,196432,409
28/5/2025 14:45,198329,196419,344
28/5/2025 14:45,198424,196496,364
28/5/2025 14:45,198527,196522,388
28/5/2025 14:45,198543,196486,395
28/5/2025 14:45,198640,196539,361
28/5/2025 14:45,198725,196544,385
28/5/2025 14:45,198693,196549,366
28/5/2025 14:45,198782,196614,399
28/5/2025 14:45,198864,196575,350
28/5/2025 14:45,198801,196596,352
28/5/2025 14:45,198891,196640,403
28/5/2025 14:45,198914,196705,406
28/5/2025 14:45,198996,196604,370
28/5/2025 14:45,198946,196681,409
28/5/2025 14:45,199031,196683,352
28/5/2025 14:45,199093,196708,353
28/5/2025 14:45,199138,196683,380
28/5/2025 14:45,199082,196711,370
28/5/2025 14:45,199102,196738,314
28/5/2025 14:45,199142,196693,433
28/5/2025 14:45,199183,196752,353
28/5/2025 14:45,199214,196721,373
28/5/2025 14:45,199240,196762,453
28/5/2025 14:45,199240,196742,373
28/5/2025 14:45,199236,196825,356
28/5/2025 14:45,199306,196761,401
28/5/2025 14:45,199231,196778,377
28/5/2025 14:45,199279,196792,344
28/5/2025 14:45,199307,196769,409
28/5/2025 14:45,199283,196817,366
28/5/2025 14:45,199269,196775,345
28/5/2025 14:45,199314,196769,358
28/5/2025 14:45,199278,196791,399
28/5/2025 14:45,199287,196791,387
28/5/2025 14:45,199291,196799,395
28/5/2025 14:45,199291,196776,365
28/5/2025 14:45,199377,196826,384
28/5/2025 14:45,199405,196815,330
28/5/2025 14:45,199392,196925,369
28/5/2025 14:45,199562,196861,363
28/5/2025 14:45,199582,196809,370
28/5/2025 14:45,199588,196915,363
28/5/2025 14:45,199622,196881,393
28/5/2025 14:45,199421,196834,407
28/5/2025 14:45,199210,196716,390
28/5/2025 14:45,198900,196564,375
28/5/2025 14:45,198427,196375,357
28/5/2025 14:45,197881,196166,397
28/5/2025 14:45,197624,196057,361
28/5/2025 14:45,197366,195969,375
28/5/2025 14:45,197166,195858,385
28/5/2025 14:45,197024,195793,399
28/5/2025 14:45,196941,195784,331
28/5/2025 14:45,196986,195772,344
28/5/2025 14:45,196933,195847,337
28/5/2025 14:45,197017,195842,388
28/5/2025 14:45,197088,195909,385
28/5/2025 14:45,197281,195973,296
28/5/2025 14:45,197346,196032,358
28/5/2025 14:45,197445,196152,366
28/5/2025 14:45,197624,196100,411
28/5/2025 14:45,197781,196184,352
28/5/2025 14:45,197850,196219,379
28/5/2025 14:45,197972,196264,374
28/5/2025 14:45,198043,196334,410
28/5/2025 14:45,198062,196364,328
28/5/2025 14:45,198234,196356,337
28/5/2025 14:45,198335,196388,310
28/5/2025 14:45,198485,196461,318
28/5/2025 14:45,198599,196497,373
28/5/2025 14:45,198734,196470,329
28/5/2025 14:45,198727,196499,393
28/5/2025 14:45,198742,196549,357
28/5/2025 14:45,198734,196557,364
28/5/2025 14:45,198768,196556,394
28/5/2025 14:45,198748,196524,390
28/5/2025 14:45,198689,196469,346
28/5/2025 14:45,198673,196442,352
28/5/2025 14:45,198619,196408,361
28/5/2025 14:45,198524,196427,333
28/5/2025 14:45,198639,196411,432
28/5/2025 14:45,198570,196413,411
28/5/2025 14:45,198527,196502,358
28/5/2025 14:45,198548,196439,304
28/5/2025 14:45,198553,196477,422
28/5/2025 14:45,198613,196506,341
28/5/2025 14:45,198700,196520,301
28/5/2025 14:45,198691,196523,414
28/5/2025 14:45,198698,196518,354
28/5/2025 14:45,198776,196593,450
28/5/2025 14:45,198784,196536,391
28/5/2025 14:45,198880,196534,361
28/5/2025 14:45,198885,196602,364
28/5/2025 14:45,198873,196622,416
28/5/2025 14:45,198877,196540,383
28/5/2025 14:45,198951,196598,361
28/5/2025 14:45,199014,196647,343
28/5/2025 14:45,198924,196668,361
28/5/2025 14:45,199079,196577,322
28/5/2025 14:45,199073,196634,325
28/5/2025 14:45,199076,196694,368
28/5/2025 14:45,199066,196705,440
28/5/2025 14:45,199130,196707,318
28/5/2025 14:45,199152,196784,369
28/5/2025 14:45,199126,196660,376
28/5/2025 14:45,199104,196616,423
28/5/2025 14:45,199169,196685,355
28/5/2025 14:45,199184,196719,278
28/5/2025 14:45,199190,196727,355
28/5/2025 14:45,199207,196710,405
28/5/2025 14:45,199302,196737,383
28/5/2025 14:45,199276,196755,358
28/5/2025 14:45,199359,196783,416
28/5/2025 14:45,199399,196824,339
28/5/2025 14:45,199454,196814,325
28/5/2025 14:45,199490,196827,373
28/5/2025 14:45,199628,196859,372
28/5/2025 14:45,199617,196865,411
28/5/2025 14:45,199732,196880,408
28/5/2025 14:45,199566,196806,376
28/5/2025 14:45,199348,196770,332
28/5/2025 14:45,199132,196633,359
28/5/2025 14:45,198854,196475,458
28/5/2025 14:45,198552,196447,380
28/5/2025 14:45,198318,196333,329
28/5/2025 14:45,198087,196318,413
28/5/2025 14:45,197996,196196,362
28/5/2025 14:45,197963,196189,407
28/5/2025 14:45,197963,196170,352
28/5/2025 14:45,198039,196305,391
28/5/2025 14:45,198161,196354,332
28/5/2025 14:45,198287,196396,382
28/5/2025 14:45,198409,196451,367
28/5/2025 14:45,198458,196442,345
28/5/2025 14:45,198597,196473,448
28/5/2025 14:45,198610,196496,368
28/5/2025 14:45,198643,196522,329
28/5/2025 14:45,198661,196523,312
28/5/2025 14:45,198719,196533,324
28/5/2025 14:45,198905,196588,368
28/5/2025 14:45,198915,196712,364
28/5/2025 14:45,198952,196651,273
28/5/2025 14:45,199134,196707,343
28/5/2025 14:45,199199,196776,374
28/5/2025 14:45,199263,196792,320
28/5/2025 14:45,199299,196757,431
28/5/2025 14:45,199343,196890,334
28/5/2025 14:45,199455,196820,347
28/5/2025 14:45,199421,196834,410
28/5/2025 14:45,199444,196788,383
28/5/2025 14:45,199336,196845,365
28/5/2025 14:45,199320,196767,395
28/5/2025 14:45,199242,196758,402
28/5/2025 14:45,199166,196772,349
28/5/2025 14:45,199077,196796,381
28/5/2025 14:45,199060,196711,390
28/5/2025 14:45,199020,196739,414
28/5/2025 14:45,199028,196748,381
28/5/2025 14:45,199026,196764,319
28/5/2025 14:45,199126,196722,364
28/5/2025 14:45,199131,196718,362
28/5/2025 14:45,199071,196700,319
28/5/2025 14:45,199177,196737,345
28/5/2025 14:45,199218,196805,350
28/5/2025 14:45,199170,196768,339
28/5/2025 14:45,199257,196761,432
28/5/2025 14:45,199295,196764,381
28/5/2025 14:45,199312,196818,348
28/5/2025 14:45,199344,196794,329
28/5/2025 14:45,199372,196856,370
28/5/2025 14:45,199408,196873,382
28/5/2025 14:45,199454,196857,370
28/5/2025 14:45,199524,196906,345
28/5/2025 14:45,199500,196913,355
28/5/2025 14:45,199566,196931,364
28/5/2025 14:45,199491,196926,350
28/5/2025 14:45,199543,196937,351
28/5/2025 14:45,199519,196911,390
28/5/2025 14:45,199559,196930,338
28/5/2025 14:45,199432,196852,406
28/5/2025 14:45,199503,196836,392
28/5/2025 14:45,199408,196891,353
28/5/2025 14:45,199359,196897,382
28/5/2025 14:45,199465,196891,394
28/5/2025 14:45,199457,196846,330
28/5/2025 14:45,199496,196962,346
28/5/2025 14:45,199540,196956,427
28/5/2025 14:45,199613,196972,421
28/5/2025 14:45,199643,197018,383
28/5/2025 14:45,199647,197044,340
28/5/2025 14:45,199693,197029,368
28/5/2025 14:45,199757,197054,338
28/5/2025 14:45,199789,197049,356
28/5/2025 14:45,199855,197055,378
28/5/2025 14:45,199993,197057,388
28/5/2025 14:45,200052,197106,400
28/5/2025 14:45,200140,197191,400
28/5/2025 14:45,200243,197256,411
28/5/2025 14:45,200324,197179,370
28/5/2025 14:45,200128,197173,406
28/5/2025 14:45,199893,197021,381
28/5/2025 14:45,199687,196910,357
28/5/2025 14:45,199133,196765,333
28/5/2025 14:45,198595,196586,372
28/5/2025 14:45,198177,196277,381
28/5/2025 14:45,197851,196302,350
28/5/2025 14:45,197691,196140,358
28/5/2025 14:45,197465,196116,440
28/5/2025 14:45,197323,196035,360
28/5/2025 14:45,197270,196008,348
28/5/2025 14:45,197203,196012,409
28/5/2025 14:45,197162,195968,408
28/5/2025 14:45,197239,195967,363
28/5/2025 14:45,197211,195976,404
28/5/2025 14:45,197218,196009,401
28/5/2025 14:45,197271,195991,375
28/5/2025 14:45,197272,196013,369
28/5/2025 14:45,197324,196016,424
28/5/2025 14:45,197297,196036,389
28/5/2025 14:45,197325,196078,393
28/5/2025 14:45,197312,196064,383
28/5/2025 14:45,197455,196044,365
28/5/2025 14:45,197517,196057,352
28/5/2025 14:45,197489,196141,347
28/5/2025 14:45,197612,196172,388
28/5/2025 14:45,197641,196151,384
28/5/2025 14:45,197702,196163,335
28/5/2025 14:45,197774,196177,378
28/5/2025 14:45,197755,196252,383
28/5/2025 14:45,197803,196182,387
28/5/2025 14:45,197784,196233,364
28/5/2025 14:45,197752,196191,360
28/5/2025 14:45,197732,196159,333
28/5/2025 14:45,197678,196210,389
28/5/2025 14:45,197577,196108,363
28/5/2025 14:45,197519,196080,367
28/5/2025 14:45,197491,196088,398
28/5/2025 14:45,197490,196090,397
28/5/2025 14:45,197509,196055,409
28/5/2025 14:45,197575,196084,404
28/5/2025 14:45,197567,196187,358
28/5/2025 14:45,197727,196206,365
28/5/2025 14:45,197850,196216,375
28/5/2025 14:45,197929,196265,354
28/5/2025 14:45,197979,196286,392
28/5/2025 14:45,198040,196306,359
28/5/2025 14:45,198197,196316,351
28/5/2025 14:45,198323,196444,312
28/5/2025 14:45,198356,196417,391
28/5/2025 14:45,198377,196423,323
28/5/2025 14:45,198464,196513,386
28/5/2025 14:45,198472,196490,348
28/5/2025 14:45,198535,196471,340
28/5/2025 14:45,198646,196521,319
28/5/2025 14:45,198738,196574,297
28/5/2025 14:45,198734,196594,382
28/5/2025 14:45,198821,196658,325
28/5/2025 14:45,198964,196614,362
28/5/2025 14:45,199029,196742,362
28/5/2025 14:45,199035,196701,379
28/5/2025 14:45,198999,196702,372
28/5/2025 14:45,198976,196692,352
28/5/2025 14:45,199101,196701,367
28/5/2025 14:45,199104,196685,366
28/5/2025 14:45,199258,196777,290
28/5/2025 14:45,199243,196818,352
28/5/2025 14:45,199256,196732,305
28/5/2025 14:45,199230,196792,315
28/5/2025 14:45,199147,196737,391
28/5/2025 14:45,199160,196716,424
28/5/2025 14:45,199182,196781,358
28/5/2025 14:45,199143,196784,392
28/5/2025 14:45,199180,196728,373
28/5/2025 14:45,199171,196748,386
28/5/2025 14:45,199168,196740,355
28/5/2025 14:45,199161,196774,412
28/5/2025 14:45,199173,196807,371
28/5/2025 14:45,199271,196756,410
28/5/2025 14:45,199300,196827,383
28/5/2025 14:45,199335,196801,375
28/5/2025 14:45,199354,196788,342
28/5/2025 14:45,199314,196763,350
