,Timestamp,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,HR
0,2025-05-28 14:44:00,836.2857142857143,67.72004238618541,,,,,,,102.12240453126032,102.86393399683901,0.08097716035245948,0.12211425208726036,840.0,59.303999999999995,0.0706,90.0,0.6631262032755592,780.0,890.0,64.28571428571429,87.14285714285714,650.0,1070.0,8.75,234.375,,,0.015720942436999855,0.08864186944241212,0.007356751514776763,0.11171956339418873,0.17735346214932057,0.14071790078099788,0.7934319357268717,-2.42315096592564,72.73578526869031,62.99399827973166,1.1546462719464032,14394.519714807822,0.8660661055218981,4.865167288818929,218.2278670455214,0.5857142857142857,0.6029411764705883,0.9512195121951219,0.0,49.28571428571429,49.23800919608135,49.34523953164647,45.588235294117645,0.49221789883268496,0.5077821011673153,51.03343771201272,51.834011091968875,0.4827207831177596,0.5172792168822403,43.76703969928394,45.3066226420392,0.4881477875776741,0.511852212422326,47.53927601859634,48.67984573265661,0.47464845823808127,0.3076879145475424,0.4598254886538664,0.3273341404299862,1.0,0.8637041668521728,-0.9306030297573105,6.774897598731045e-05,0.0065866054432086275,0.6737518129679425,2.024381764496809,4.297668739679758,1.5405298995200507,1.3930422139576362,1.1393073250341126,1.527008750622556,1.8623159046092337,2.0719287239551574,4.0647528968083435,1.1382954174326365,71.7458148274684
1,2025-05-28 14:44:00,836.1428571428571,67.80818763659006,,,,,,,102.8718070982141,103.62545678605063,0.0810964143953751,0.12303137701819558,840.0,66.717,0.079425,90.0,0.6591522939988019,780.0,890.0,65.71428571428571,88.57142857142857,650.0,1070.0,8.75,234.375,,,0.014804745868869217,0.08630162654788485,0.006022692297382695,0.10712906471413677,0.1715465450776265,0.1381954179136559,0.805585550272208,-2.4499068334703122,73.27426319696993,62.48699779502639,1.1726321600107685,14384.37485468965,0.8527823422400566,4.864861102148635,213.15123335676742,0.5857142857142857,0.6086956521739131,0.9523809523809523,0.0,50.0,49.953514613833455,50.054447158671735,44.927536231884055,0.4961654341276363,0.5038345658723635,51.613666680786146,52.01102824232115,0.4837312996567954,0.5162687003432046,43.4602033402272,44.898058076733555,0.4909301549756465,0.5090698450243534,47.711423488558744,48.584887968818386,0.44574927164058625,0.81713791917568,0.5175252609314026,0.5360215156463496,0.05313555410888604,-0.07588862586537215,-0.477364586465886,2.3127844998914435e-05,0.023098707844804896,0.70448027001432,2.0794415416798357,4.301818654757662,1.5438727635335003,1.4755575133421877,1.2860937441658467,1.673052487777142,1.811923122172787,2.083516518494453,4.1350135524705225,1.2258566033889933,71.75807278318811
2,2025-05-28 14:44:00,835.5714285714286,67.53712268048287,,,,,,,102.32797512290382,103.07505604255385,0.080827467731814,0.12246466504707246,840.0,66.717,0.079425,90.0,0.6600064410476759,780.0,890.0,64.28571428571429,87.14285714285714,650.0,1070.0,11.666666666666666,195.3125,,,0.013605067951883118,0.08444204433623828,0.005119150092728527,0.10316626238084992,0.16111722612623325,0.13187516575582114,0.8185044450336965,-2.471689845775922,72.88507109887324,62.62957582577053,1.1637484389425294,14340.619896165857,0.8592922375119799,4.863538034770938,215.26843338301026,0.5857142857142857,0.6086956521739131,0.9523809523809523,0.0,50.444049733570154,50.40476427191797,50.4890751407064,44.927536231884055,0.49910034602076125,0.5008996539792386,51.492432339473865,51.585166586575106,0.48163754051729535,0.5183624594827048,43.46499513451675,45.09166182424836,0.4916831840700571,0.5083168159299428,47.64806601678004,48.4473290173828,0.36827587427314395,0.5588435894447981,0.4240278263157219,0.2843169247834948,0.689509069695978,0.6716969529842891,-0.7500000074636761,4.9588858726896625e-05,0.013496467724062832,0.6885583527872474,2.097141118779237,4.33881994712599,1.578108617432824,1.0615588145743187,1.461592986443258,1.8338288505975056,1.8597589027832475,2.093754518325327,3.5382592071239873,1.2258566033889933,71.80714652077279
3,2025-05-28 14:44:00,834.7887323943662,67.8834958887984,,,,,,,101.85423758629639,102.56987720644365,0.08131817459262167,0.12201199373421703,840.0,74.13,0.08825,90.0,0.6664768938188148,780.0,890.0,63.38028169014085,85.91549295774648,650.0,1070.0,11.833333333333334,195.3125,,,0.011521979989747617,0.08239238644644845,0.006171713135549279,0.10008607957174534,0.1398427753665858,0.11512070448806262,0.823215244307642,-2.4962622438301802,72.52785571814779,62.66972813102481,1.1573028618619887,14279.484229271093,0.864078049881512,4.86168263109755,216.60614588024183,0.5774647887323944,0.6,0.9285714285714286,0.0,48.76325088339223,48.67133503333954,48.865966875235614,47.14285714285714,0.48774442302396026,0.5122555769760395,50.6622805119022,51.91967039488061,0.4742488436507351,0.5257511563492648,43.15796425613819,45.44100510862915,0.4819767524193165,0.5180232475806834,47.05994339882257,48.78799606048347,0.47547075286783164,0.787681884657923,0.5255112438831819,0.6466032551939449,-0.09258778737009532,-0.42226364331070676,-0.3462678732755785,7.942975596908043e-05,0.024597698798059776,0.6565724383941265,1.9095425048844386,4.352241359747195,1.570282960524706,1.250133485109374,1.4381431597064083,1.8103790238606559,1.8804343777099828,2.095511475951759,4.064008053070253,1.126010035965646,71.87447275181373
4,2025-05-28 14:44:00,831.9718309859155,69.93098063314916,,,,,,,101.84722452211028,102.5195027651079,0.08405450524722516,0.12241667413356745,840.0,74.13,0.08825,90.0,0.6866262773608294,780.0,890.0,61.97183098591549,84.50704225352112,650.0,1070.0,11.833333333333334,195.3125,,,0.016987734975404945,0.08907010678775215,0.006950144828859168,0.11300798659201626,0.19072319084432596,0.15032331331354848,0.7881753270175043,-2.4183315026196643,72.49223560908081,64.85762397099941,1.1177134031535776,14770.744994191387,0.8946837330379553,4.876372510399458,232.10824452138291,0.5633802816901409,0.5857142857142857,0.926829268292683,0.0,47.779751332149196,47.68700910953158,47.87674472799367,48.57142857142857,0.48106321443327366,0.5189367855667264,50.310629297295165,52.25356239156039,0.39991365620615354,0.6000863437938465,41.01513560520553,50.242114191683484,0.4450099049830743,0.554990095016926,45.898805915858276,51.25770586486903,0.3876327935217515,0.510217085705265,0.42568370694102176,0.345479124461582,0.5938371227823325,0.4322364285944893,-0.6571969750259817,2.5422409599873402e-05,0.009164391888529117,0.6609691997523655,2.043073897508961,4.435341846083674,1.553376818690632,0.7225929394740412,1.3803366547711864,1.7724906342496476,1.8785909980377355,2.0913791217138065,3.2273270290862603,1.212626192578388,72.11782630777044
5,2025-05-28 14:44:00,825.8333333333334,73.28797145891937,,,,,,,100.40060602476882,101.07928636865607,0.08874426412785393,0.12157490134179877,830.0,74.13,0.08931325301204819,100.0,0.7299554690022413,770.0,880.0,61.111111111111114,83.33333333333334,630.0,1070.0,12.0,218.75,,,0.014386758434537157,0.0879347670726779,0.008318851198058462,0.11064037670527352,0.163607170559132,0.1300317195490119,0.7947800765982624,-2.431160022655248,71.47384882877365,72.32652874681169,0.9882106893167382,16240.323051024405,1.0119299566486304,4.917564773899081,292.7575243972283,0.5694444444444444,0.5915492957746479,0.9285714285714286,0.0,48.300536672629704,47.99216405394386,48.58532677690371,47.88732394366197,0.48819337711331573,0.5118066228866843,49.95712447403559,51.15103685585044,0.4074177435849042,0.5925822564150961,46.16550510061967,55.67650221923103,0.44734095870312635,0.5526590412968737,48.098690974441425,53.46167538899529,0.48046988980326794,0.7981931492016867,0.5305436561234267,0.5826335908515256,0.030346487124432997,-0.11394120122171203,-0.43474018816097754,6.27118108414796e-05,0.022587896111556833,0.6321634045002917,2.0243817644968085,4.517593238793311,1.5284259025675,1.4152276628962959,1.396944489268384,1.8239241083887436,1.8809519698427057,2.0614571948562928,3.6893343405606247,1.3710944447649582,72.65388496468213
6,2025-05-28 14:44:00,825.9154929577464,71.76504252049047,,,,,,,100.12848888160795,100.79230638751706,0.08689150782665116,0.12123333408243801,830.0,74.13,0.08931325301204819,100.0,0.7167295074765938,760.0,880.0,59.154929577464785,84.50704225352112,650.0,1070.0,11.833333333333334,109.375,,,0.005897466385568817,0.07986503245285606,0.005708434776315902,0.09147093361474078,0.07384290977468848,0.06447366559532333,0.8731192445157858,-2.5274171633938893,71.27092333804548,70.3301884237964,1.0133759760258338,15747.225220043883,0.9868005791115253,4.90417414886274,277.60748266249993,0.5633802816901409,0.5857142857142857,0.926829268292683,0.0,47.810218978102206,47.74279170271398,47.88586314623423,48.57142857142857,0.4836135651182673,0.5163864348817327,49.59254268390633,51.24536034141762,0.4599554161912895,0.5400445838087106,47.69794292464642,51.684055998768905,0.4719485955104214,0.5280514044895787,48.654465617751356,51.4651756093653,0.4649503312549282,0.8757681791422922,0.5207467877132694,0.5904039399660256,-0.08211119490147478,-0.14599401861650807,-0.4204616542234078,7.227911427712212e-05,0.027203136253060523,0.5974468403836304,1.966112856372833,4.474143078508512,1.5297715066028827,1.2206877261952784,1.4162969138276589,1.8186563919361842,1.880688697109797,2.042926792497416,3.1624537854220676,1.3858585058038722,72.64665757162346
7,2025-05-28 14:44:00,823.6619718309859,70.31032105946402,,,,,,,93.97568074469358,94.63277613406774,0.08536307789367212,0.11409496123244262,820.0,74.13,0.09040243902439024,95.0,0.748175703568225,760.0,880.0,59.154929577464785,84.50704225352112,650.0,1070.0,11.833333333333334,109.375,,,0.005344460504152873,0.07926809964642453,0.00644896081335793,0.09106152096393533,0.0674225890111135,0.05869065712475341,0.8704895196931584,-2.534919505595348,66.91547772690777,71.3632413453937,0.9376743049414049,15002.064321716969,1.0664683832436785,4.883121133140524,304.4265624826018,0.5633802816901409,0.5857142857142857,0.926829268292683,0.0,51.330798479087456,51.42764375461122,51.26370595506295,47.14285714285714,0.5593659010029116,0.4406340989970884,50.05793744701508,44.4287411871894,0.47913251243142513,0.5208674875685747,49.397206386767635,51.50367187399354,0.5166802000719309,0.48331979992806917,49.728669297831566,48.096472115854056,0.48830643736656,1.3749079598317369,0.5485122471675392,0.8573731562390515,-1.0337727933532115,-1.0897234747257956,-0.2753588472138083,0.000586983542806452,0.0913149473108556,0.5974468403836304,1.966112856372833,4.447380620341045,1.5364716351018617,0.7823159165446285,1.4162969138276589,1.8186563919361842,1.931110034315904,2.0298618454403505,2.4688157298149784,1.29924234919113,72.84541723666212
8,2025-05-28 14:44:00,824.2253521126761,61.21769052980369,,,,,,,78.06590622215126,78.62745978799147,0.0742730011554351,0.0947142744663831,830.0,74.13,0.08931325301204819,95.0,0.7841795925047896,770.0,880.0,57.74647887323944,84.50704225352112,690.0,950.0,11.833333333333334,70.3125,,,0.005121422510745183,0.07888232628215354,0.007443344533659787,0.09144709332655851,0.06492484124297258,0.056004213195235526,0.8626006952507932,-2.539798077716008,55.59801000356134,66.40393363089504,0.8372698267033665,11598.529378238112,1.1943581007061497,4.771373036826213,317.2403042032521,0.5633802816901409,0.5857142857142857,0.9512195121951219,0.0,50.4149377593361,50.418714948194456,50.40997467864607,45.714285714285715,0.4292076887013595,0.5707923112986403,36.42542510668747,42.005865704960634,0.5687083709517952,0.4312916290482049,50.07703618812291,43.609320658200375,0.5112158598368465,0.4887841401631535,43.78653416056967,42.81510015107363,0.5633488019931611,0.6053057709548125,0.7240962000445719,0.8660016874705674,-0.3766779274922456,-1.392172309469415,-0.2655639608356071,0.00019594242031067085,0.027745128057819056,0.6042298758681159,1.7917594692280552,4.380410373831701,1.647172563338182,1.4568552008911433,1.3945027404345618,1.796862218543087,1.9086794920558208,2.0303646739988297,4.700887646522721,1.212626192578388,72.79562542720437
9,2025-05-28 14:44:00,822.9577464788732,61.39786795268064,,,,,,,79.45349043847692,80.00530520711513,0.07460634305391624,0.09654625742139075,820.0,74.13,0.09040243902439024,95.0,0.7727523059571907,770.0,880.0,59.154929577464785,84.50704225352112,690.0,950.0,11.833333333333334,85.9375,,,0.005526864312870164,0.07791606524752692,0.00821864274297867,0.09166157230337577,0.07093356543752816,0.060296416196939026,0.8500406799661387,-2.5521231182595576,56.5722938428505,65.724895623819,0.8607437608824204,11681.09527667793,1.161785940771521,4.774453676224129,305.4330387777143,0.5633802816901409,0.5857142857142857,0.9512195121951219,0.0,48.67617107942974,48.7229448470684,48.62995776072215,47.14285714285714,0.41072640868974875,0.5892735913102511,36.26592603676828,43.439112810221275,0.5593053187188187,0.44069468128118133,49.15349233708901,43.63136596337131,0.49605358123426047,0.5039464187657395,43.19307352016418,43.53534551125537,0.6438508570327075,0.920449862955552,0.8886061932923517,1.0783425756753928,-0.9559512123800014,-1.9559512123800014,-0.29386559766134335,0.0008505792665529938,0.07889314292904329,0.6326066992860682,1.966112856372833,4.380410373831701,1.6599863353053412,0.9972493962431342,1.4426370427421156,1.832173197253753,1.844445862163774,2.0287273202169893,3.874336777852163,1.29924234919113,72.90775286667808
