,Timestamp,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,HR
0,2025-05-28 14:44:00,776.8627450980392,116.09586889288443,,,,,,,133.79579884837074,134.230245477597,0.14944193118468213,0.17222578852263776,790.0,103.782,0.13136962025316457,150.0,0.8677093742267241,660.0,866.0000000000001,51.633986928104584,73.20261437908496,340.0,1290.0,13.909090909090908,476.5625,,,0.009268686905868163,0.044378094811939564,0.013267708745645722,0.06691449046345345,0.20885725142428824,0.1385153924310374,0.6632060485639871,-3.1150092913775427,94.91511681754375,134.030574278439,0.7081601890354088,39965.8576969713,1.4121098806219379,5.30865924764964,757.0635929760651,0.5947712418300654,0.5918367346938775,0.8850574712643678,0.08163265306122448,49.0953947368421,48.35563284674136,49.74364244551614,47.61904761904761,0.5702682837192208,0.4297317162807791,71.6803980890081,62.224226026811785,0.47159489783838593,0.5284051021616142,92.04250448017338,97.42880585548309,0.5045539114463237,0.4954460885536762,82.49212720369566,81.74419402948804,0.5789093381968123,1.7339371917378172,0.8535328138257328,0.5950867838616765,0.18402121619617606,1.1850310243774151,-0.6490515522681835,0.0005731791798657877,0.15928156548539749,0.5924107978178751,3.734629091111761,0.8486352763313463,2.0980235940385863,-5.278947908193748,-5.323296431855618,-0.16545852687734783,0.00458319942834248,0.8454408005214908,0.915360870888311,1.3810173040190472,5.06441530660501,1.1150198057608414,1.006317744890638,1.0353330835769117,1.2465506146785394,1.5285301351285498,1.9607010677977978,2.6309341153682837,0.9012442419030091,77.23372034326098
1,2025-05-28 14:44:00,775.1633986928105,116.46156230119898,,,,,,,133.81792421833953,134.25015731956384,0.1502413071845147,0.17263189211978033,790.0,103.782,0.13136962025316457,150.0,0.870298676216038,660.0,860.0,51.633986928104584,73.8562091503268,340.0,1290.0,13.909090909090908,476.5625,,,0.01046631212576178,0.020476942315566914,0.0029263316888529203,0.033869586130181616,0.5111267084932458,0.3090180105990465,0.6045820057222268,-3.888455790955043,94.9291966160244,134.46542073188812,0.7059747859288272,40101.47003522088,1.4164811830840867,5.310130403192516,761.8709529688174,0.5882352941176471,0.5878378378378378,0.8850574712643678,0.08163265306122448,48.97456931911401,48.208260828796156,49.6481293809899,47.97297297297297,0.5700797237223999,0.4299202762776002,71.6803980890081,62.248168142412766,0.46459304993292205,0.535406950067078,91.6530600400265,98.39037533165015,0.4996837381603231,0.5003162618396769,82.27503535368241,82.32709273073198,0.4100814223271947,2.066327731008405,0.7387972199160977,0.6786531830001596,-0.6269849699675909,0.03996313917180516,-0.5291067268823744,0.000885883337805906,0.21814951625848397,0.5446848529174723,4.753157187917074,0.7505103892520548,2.401400059025252,-8.04447598226201,-7.555490082760972,-0.15267513686063283,0.006585825750594927,1.2425886351839965,0.9282080039754894,1.3942414228124225,5.0613158780777585,1.1079414994120609,1.0270721386752748,1.0292795977055968,1.2327807650901705,1.5225637402358474,1.965811685078211,2.634333450018577,0.9012442419030091,77.40303541315346
2,2025-05-28 14:44:00,773.1168831168832,116.39755786872524,,,,,,,133.27204473743447,133.70777530811955,0.15055622301178972,0.17238278926226194,790.0,103.782,0.13136962025316457,155.0,0.8733831472162489,656.0,860.0,50.649350649350644,73.37662337662337,340.0,1290.0,14.0,476.5625,,,0.007626023388208623,0.038633859016073545,0.012009677719648797,0.05826956012393096,0.19739222491431235,0.1308749091633637,0.6630195754679612,-3.253626210423684,94.54567461773853,135.22438321149582,0.6991762311821063,40164.886767345124,1.4302545701665046,5.310816656902033,773.6211683447546,0.5844155844155844,0.5838926174496645,0.8850574712643678,0.08163265306122448,49.54806902218569,48.817732771148506,50.17891552600351,46.97986577181208,0.5717387304507819,0.428261269549218,71.49024593018193,61.873172487631585,0.4771664725551029,0.5228335274448973,93.40926820130969,97.77700357970309,0.5082188868038285,0.4917811131961715,83.17495611379094,81.81879949837165,0.5392089442458666,1.437095112638748,0.7800213639605287,0.4821844868169816,0.5424634909993449,1.3819597823223884,-0.7072492450389513,0.00046682314977270655,0.11804009480517147,0.6090283055573835,6.009519246461678,0.9078209115573358,2.2215421726561293,-9.053141198347365,-6.272406915345153,-0.281393285016552,0.006975445366587489,1.5253859697683434,0.9302834257038204,1.406913648322626,5.0684288004824225,1.1018253975792476,1.0264696323116527,1.0087976349840597,1.2167450672026556,1.5153404342900336,1.9680569070496712,2.7668438675152953,0.8965515861896307,77.60792877540734
3,2025-05-28 14:44:00,772.077922077922,116.84678155196536,,,,,,,133.119927256139,133.5485878554972,0.1513406590328231,0.1724177358910463,785.0,103.782,0.1322063694267516,157.5,0.8777557497243661,650.0,860.0,50.0,73.37662337662337,340.0,1290.0,14.0,476.5625,,,0.00715891920834479,0.037057203552212266,0.011545644794608722,0.05576176755516578,0.1931856298400426,0.12838400793630486,0.6645629286329766,-3.295292518278708,94.43311209050947,135.61917659207165,0.6963109087039691,40234.191461295144,1.4361400740673185,5.311565388212657,779.0725372635462,0.5909090909090909,0.5906040268456376,0.8863636363636364,0.08,49.05037159372419,48.30299196889906,49.70926297947669,47.651006711409394,0.570427470217239,0.42957252978276106,71.32671308843553,61.89709201569973,0.4718538933381553,0.5281461066618446,93.15901214799489,98.5594212397844,0.5040439660473947,0.4959560339526054,82.96415353750757,82.2958368179134,0.43159092008248845,1.9108094215836648,0.7667771361459976,0.5787231189285442,-0.185508665814333,0.5921204220322962,-0.5984158938580048,0.00085038276435284,0.19860816591775823,0.6811516073497604,4.0168986619137215,0.874104614259188,1.7803845531194773,-6.197118628292939,-4.772719501621387,-0.2743831709141197,0.002628702036542249,0.648316767010022,0.9105398681707175,1.3484588267771869,5.067085903758264,1.093038447935294,0.986358779323554,0.9921605859950037,1.1939921170563599,1.5197200324849303,1.9703505949842164,2.6197192683744333,0.8965515861896307,77.71236333052987
4,2025-05-28 14:44:00,769.5483870967741,117.23736569973252,,,,,,,132.57685837514546,132.99307232768663,0.1523456713904975,0.17227878142310152,780.0,103.782,0.13305384615384616,160.0,0.8842973588044482,650.0,852.0,49.03225806451613,72.25806451612902,340.0,1290.0,14.090909090909092,476.5625,,,0.006207862718022963,0.03325107379666592,0.01046275623520466,0.04992169274989354,0.1866966088368979,0.12435200763572268,0.6660646297242561,-3.4036682177651656,94.04030329374018,135.95209664794646,0.6917164619922075,40165.18794144764,1.4456790534085415,5.310819913422117,786.1723935636393,0.5870967741935483,0.5838926174496645,0.8850574712643678,0.0784313725490196,48.67330016583748,47.94231489821882,49.3211782503376,48.322147651006716,0.5695655386434166,0.4304344613565834,70.9805275700149,61.705075479001565,0.4586989426465492,0.5413010573534509,92.07670704784505,100.02426006823495,0.49458420259897895,0.5054157974010208,82.20813607816541,83.10345643253108,0.5045291039508478,1.5224994426803358,0.7701961801296109,0.43502223771866566,0.3628452827865907,1.287760311836407,-0.7201471691975643,0.0006504316256502311,0.13315783631062691,0.34581698906414365,0.6307768561086142,-0.08584306361918159,0.22954536443512552,1.0574158017433792,-1.5507639672986009,0.0,0.0013061065847272178,0.06824109760897602,0.9258555182520922,1.3354974678346159,5.057856859551403,1.0760200379043143,0.9966412731970525,0.9830756763853009,1.1761982716089459,1.5021476247408272,1.9733155842905377,2.4537439719240517,0.8919120238723258,77.96780684104628
5,2025-05-28 14:44:00,767.483870967742,116.85596388976737,,,,,,,132.16233622663879,132.58775819671766,0.15225852726054087,0.17220210251453438,780.0,103.782,0.13305384615384616,160.0,0.8841850653228219,650.0,850.0,48.38709677419355,71.61290322580646,340.0,1290.0,14.090909090909092,289.0625,,,0.00577073709152196,0.03157254671722601,0.009940602673373147,0.04728388648212112,0.18277705448364864,0.12204447478537914,0.6677231730763957,-3.4554673107641185,93.7537029232213,136.2236775743862,0.6882335332051671,40122.76951726059,1.452995170611504,5.310361012987914,791.729382554087,0.5806451612903226,0.5810810810810811,0.8837209302325582,0.08,49.203688181056165,48.41102228818251,49.900359294606446,47.97297297297297,0.5731439830476968,0.426856016952303,70.9805275700149,61.255918748308275,0.4636662809593789,0.5363337190406213,92.75885039368826,99.7631495369492,0.4988566749205895,0.5011433250794103,82.59067629120217,82.77974869263325,0.4576228177642356,1.8384453719376868,0.7631488452640147,0.5652700699698855,-0.36237480620318596,0.45245867064841894,-0.6076337531234712,0.0008166388733313882,0.17080900660979606,0.5176363351524966,0.8362056114670582,0.16936004085491785,0.5691069831663967,0.9874096407663904,0.7522505933044834,-0.021951375559231486,0.0019527785188495643,0.12553301839735242,0.9206518553052483,1.294486811866768,5.044440218558027,1.0751878852765278,1.0587263460657097,0.9605285875455135,1.1610581051709064,1.4867721707029269,1.9736324390454487,2.761597407314558,0.8919120238723258,78.17753866845999
6,2025-05-28 14:44:00,764.7096774193549,117.89996682979472,,,,,,,131.87705805620035,132.28767784209245,0.15417611455849306,0.1724537585312668,780.0,118.60799999999999,0.15206153846153844,180.0,0.8940142324038712,650.0,850.0,47.74193548387097,71.61290322580646,340.0,1290.0,12.916666666666666,289.0625,,,0.004951550229748426,0.02835614270899927,0.008626018267113475,0.041933711205861174,0.17462002080335748,0.11808041996188345,0.6762135259098142,-3.56291159824003,93.54151406956495,137.21579574952221,0.681710976193429,40323.51442976985,1.4668973141430828,5.312528486349192,805.1259289719197,0.5806451612903226,0.5850340136054422,0.8837209302325582,0.0784313725490196,48.520710059171606,47.74413551831302,49.212425027929655,48.97959183673469,0.5709591905313072,0.4290408094686929,70.69218924969739,61.27992132966502,0.4492462886054374,0.5507537113945626,91.9700362166469,101.83166030996085,0.48787122048108983,0.51212877951891,82.02400009328481,84.03843108855969,0.42798496452413987,1.7764795919414795,0.7277122120237878,0.5464600159784767,-0.2836121366101363,0.40048965068829023,-0.6020288647657495,0.0008550649138538554,0.16441504037228805,0.4323737235787895,3.376442666410851,0.7527038946067914,1.8700486716228104,-3.386778698192037,-3.642441862303347,-0.16907633642606662,0.008102578252431809,0.9221624066784718,0.8938038091479217,1.2324691491555542,5.060059700779119,1.0416502665395442,1.0817108383057,0.9495613998881963,1.1241017554745814,1.4685467167575013,1.9646924181030228,2.4309410287211795,0.9388547619708693,78.46114907618323
7,2025-05-28 14:44:00,761.9230769230769,117.41910260927835,,,,,,,129.27340369629712,129.69242722985348,0.15410886763459047,0.16966726381139452,780.0,118.60799999999999,0.15206153846153844,180.0,0.9083005417350335,650.0,850.0,46.794871794871796,71.15384615384616,340.0,1290.0,13.0,289.0625,,,0.0043546283369932,0.025506599503533664,0.008081503489217011,0.03794273132974388,0.17072555423900834,0.11476844666634585,0.6722394147608097,-3.6688180562416064,91.70639476277225,138.54141741795465,0.6619420854206398,39914.355375657644,1.5107061811374887,5.308099229687978,837.181502547412,0.5769230769230769,0.5810810810810811,0.8837209302325582,0.0784313725490196,50.043140638481454,49.29471094002788,50.68249236196407,47.97297297297297,0.5911284407211519,0.40887155927884805,70.50835816716037,58.63988713867348,0.46406291670978633,0.535937083290214,94.37741096165792,101.42301829639207,0.502776054869486,0.49722394513051404,83.30223367729775,82.84100736949861,0.5379145447899937,1.4949241797461021,0.7789885351483007,0.47775457566728247,0.33403489918061435,1.2058284216068538,-0.7015045067584497,0.0005832641232876308,0.12324220934777286,0.5536965908421199,5.435151848656773,0.9067842450658135,2.062002848648026,-6.7103992720157635,-4.441987559094079,-0.28745421733383403,0.007290955450474077,1.435761667574628,0.8950360869196006,1.211407782813454,5.052422845983936,1.0357044310451833,1.055423416163367,0.9477577751731658,1.160187724227151,1.4568565022048965,1.9591913108457417,2.349061957967778,0.8873246292204021,78.74810701665825
8,2025-05-28 14:44:00,760.5769230769231,115.05533246458411,,,,,,,124.07853912328169,124.4746648392572,0.1512737620267604,0.1631373965716978,780.0,118.60799999999999,0.15206153846153844,180.0,0.9272782648598697,650.0,850.0,45.51282051282051,70.51282051282051,340.0,1290.0,13.0,289.0625,,,0.003970872281146108,0.023827733909381362,0.007239423486357432,0.03503802967688491,0.1666491784845185,0.11333035326942913,0.6800534770110336,-3.736905086418331,88.01687959376147,137.04811872263204,0.6422334025022003,37895.61143946554,1.5570663190421243,5.285559028690317,853.5720390043867,0.5769230769230769,0.5810810810810811,0.8837209302325582,0.0784313725490196,49.14027149321269,48.38740052859391,49.80499422041351,47.2972972972973,0.5682856304739554,0.4317143695260446,66.35451814249032,57.83429082132152,0.4866911840614692,0.5133088159385307,95.60922944495282,98.18891022083406,0.5105198144504706,0.4894801855495293,82.2923047221905,80.57874187761995,0.3860630345625961,2.0355173959723842,0.7373946949768362,0.598768249857959,-0.6173703842698011,0.09171016799440412,-0.5681037879573877,0.0010634729184061476,0.21491348094722548,0.5333879776785194,4.625597421709282,0.8490571593968794,1.5360906171655477,-5.54784487404795,-3.039770661824783,-0.35147141112103286,0.0026885265636456784,0.8542430241493603,0.9064411333098921,1.1733723638772189,5.062638410364919,1.0479879981023192,1.1451253801493426,0.948975535734465,1.1578561340975335,1.4352978187435008,1.9543675578615585,2.538123785698786,0.8406233329456441,78.88748419721871
9,2025-05-28 14:44:00,758.1528662420383,115.4912676022435,,,,,,,123.74239163350403,124.12877528437157,0.15233242891331789,0.16321562199832085,770.0,118.60799999999999,0.1540363636363636,190.0,0.9333201506586487,640.0,850.0,45.85987261146497,70.06369426751591,340.0,1290.0,12.076923076923077,289.0625,,,0.0034646215254629633,0.02117001714387828,0.006704461664321211,0.031339100333662454,0.16365700140516068,0.11055267983368013,0.6755145144080222,-3.8551693840162162,87.77229874396025,137.5038836958103,0.6383259613098088,37915.98213583232,1.5665977268855813,5.285792419938813,861.6530865431829,0.5796178343949044,0.5838926174496645,0.8850574712643678,0.0784313725490196,48.782687105500464,48.018003909100585,49.46653370168854,47.651006711409394,0.5672122912044211,0.43278770879557926,66.11085509423035,57.74806238894443,0.4835107346214184,0.5164892653785818,95.61323773985461,98.82017405536672,0.5077457248562154,0.4922542751437846,82.19652180107221,80.93289044019863,0.5718516737700485,1.6505640630340364,0.801669561760816,0.5227123800498459,-0.038501601380207084,0.9596022071546035,-0.6690071824284095,0.0008485196695576293,0.13883138846136375,0.6838630093444777,1.1701378653302057,0.879970526929092,0.5145289040432688,0.7140184706713084,1.610586982873023,-0.8123064672235846,0.00039073743794156387,0.08072066296104455,0.9164710930678854,1.1928769900708815,5.0536187077912205,1.0343550393663963,0.87490613618595,0.931057544016351,1.1173383266667256,1.431823334798469,1.955426243799258,2.446643117772672,0.6969382881106649,79.13971267747627
